,slice_file_name,fsID,start,end,salience,fold,classID,class
4454,195969-0-0-14.wav,195969,290.48561,294.48561,2,4,0,air_conditioner
4455,195969-0-0-15.wav,195969,290.98561,294.98561,2,4,0,air_conditioner
4456,195969-0-0-17.wav,195969,291.98561,295.98561,2,4,0,air_conditioner
4457,195969-0-0-18.wav,195969,292.48561,296.48561,2,4,0,air_conditioner
4458,195969-0-0-19.wav,195969,292.98561,296.98561,2,4,0,air_conditioner
4459,195969-0-0-2.wav,195969,284.48561,288.48561,2,4,0,air_conditioner
4460,195969-0-0-20.wav,195969,293.48561,297.48561,2,4,0,air_conditioner
4461,195969-0-0-21.wav,195969,293.98561,297.98561,2,4,0,air_conditioner
4462,195969-0-0-22.wav,195969,294.48561,298.48561,2,4,0,air_conditioner
4463,195969-0-0-24.wav,195969,295.48561,299.48561,2,4,0,air_conditioner
4464,195969-0-0-25.wav,195969,295.98561,299.98561,2,4,0,air_conditioner
4465,195969-0-0-26.wav,195969,296.48561,300.48561,2,4,0,air_conditioner
4466,195969-0-0-28.wav,195969,297.48561,301.48561,2,4,0,air_conditioner
4467,195969-0-0-4.wav,195969,285.48561,289.48561,2,4,0,air_conditioner
4468,195969-0-0-5.wav,195969,285.98561,289.98561,2,4,0,air_conditioner
4469,195969-0-0-6.wav,195969,286.48561,290.48561,2,4,0,air_conditioner
4470,195969-0-0-7.wav,195969,286.98561,290.98561,2,4,0,air_conditioner
4471,195969-0-0-8.wav,195969,287.48561,291.48561,2,4,0,air_conditioner
4472,195969-0-0-9.wav,195969,287.98561,291.98561,2,4,0,air_conditioner
4473,196057-2-0-0.wav,196057,0.0,4.0,1,8,2,children_playing
4474,196058-2-0-0.wav,196058,0.0,2.797256,1,9,2,children_playing
4475,196059-2-0-0.wav,196059,0.0,4.0,1,7,2,children_playing
4476,196059-2-0-1.wav,196059,0.5,4.5,1,7,2,children_playing
4477,196061-2-0-0.wav,196061,0.0,2.03102,1,4,2,children_playing
4478,196062-2-0-0.wav,196062,0.0,2.413333,1,5,2,children_playing
4479,196063-2-0-0.wav,196063,0.0,4.0,1,2,2,children_playing
4480,196063-2-0-1.wav,196063,0.5,4.5,1,2,2,children_playing
4481,196063-2-0-2.wav,196063,1.0,5.0,1,2,2,children_playing
4482,196065-2-0-0.wav,196065,0.0,2.712381,1,1,2,children_playing
4483,196066-2-0-0.wav,196066,0.0,4.0,1,9,2,children_playing
4484,196066-2-0-1.wav,196066,0.5,4.5,1,9,2,children_playing
4485,196067-2-0-0.wav,196067,0.0,4.0,1,2,2,children_playing
4486,196068-2-0-0.wav,196068,0.0,4.0,1,8,2,children_playing
4487,196068-2-0-1.wav,196068,0.5,4.5,1,8,2,children_playing
4488,196069-2-0-0.wav,196069,0.0,3.148163,1,10,2,children_playing
4489,196070-2-0-0.wav,196070,0.0,4.0,1,7,2,children_playing
4490,196070-2-0-1.wav,196070,0.5,4.5,1,7,2,children_playing
4491,196070-2-0-2.wav,196070,1.0,5.0,1,7,2,children_playing
4492,196070-2-0-3.wav,196070,1.5,5.5,1,7,2,children_playing
4493,196070-2-0-4.wav,196070,2.0,6.0,1,7,2,children_playing
4494,196070-2-0-5.wav,196070,2.5,6.5,1,7,2,children_playing
4495,196072-2-0-0.wav,196072,0.0,2.985714,1,4,2,children_playing
4496,196073-2-0-0.wav,196073,0.0,3.788776,1,3,2,children_playing
4497,196074-2-0-0.wav,196074,0.0,2.194671,1,8,2,children_playing
4498,196075-2-0-0.wav,196075,0.0,3.499705,1,7,2,children_playing
4499,196076-2-0-0.wav,196076,0.0,2.355669,1,6,2,children_playing
4500,196077-2-0-0.wav,196077,0.0,4.0,1,6,2,children_playing
4501,196077-2-0-1.wav,196077,0.5,4.5,1,6,2,children_playing
4502,196078-2-0-0.wav,196078,0.0,2.459478,1,2,2,children_playing
4503,196079-2-0-0.wav,196079,0.0,2.391542,1,1,2,children_playing
4504,196081-2-0-0.wav,196081,0.0,2.939683,1,5,2,children_playing
4505,196082-2-0-0.wav,196082,0.0,3.315397,1,2,2,children_playing
4506,196083-2-0-0.wav,196083,0.0,4.0,1,3,2,children_playing
4507,196084-2-0-0.wav,196084,0.708236,4.708236,1,10,2,children_playing
4508,196084-2-0-1.wav,196084,1.208236,5.208235999999999,1,10,2,children_playing
4509,196084-2-0-2.wav,196084,1.708236,5.708235999999999,1,10,2,children_playing
4510,196085-2-0-0.wav,196085,0.0,4.0,1,5,2,children_playing
4511,196085-2-0-1.wav,196085,0.5,4.5,1,5,2,children_playing
4512,196085-2-0-2.wav,196085,1.0,5.0,1,5,2,children_playing
4513,196085-2-0-3.wav,196085,1.5,5.5,1,5,2,children_playing
4514,196085-2-0-4.wav,196085,2.0,6.0,1,5,2,children_playing
4515,196087-2-0-0.wav,196087,0.0,4.0,1,1,2,children_playing
4516,196088-2-0-0.wav,196088,0.0,2.140295,1,6,2,children_playing
4517,196127-3-0-0.wav,196127,0.0,4.0,1,10,3,dog_bark
4518,196127-3-0-1.wav,196127,0.5,4.5,1,10,3,dog_bark
4519,196127-3-0-3.wav,196127,1.5,5.5,1,10,3,dog_bark
4520,196127-3-0-4.wav,196127,2.0,6.0,1,10,3,dog_bark
4521,196384-9-0-11.wav,196384,5.5,9.5,1,2,9,street_music
4522,196384-9-0-15.wav,196384,7.5,11.5,1,2,9,street_music
4523,196384-9-0-16.wav,196384,8.0,12.0,1,2,9,street_music
4524,196384-9-0-18.wav,196384,9.0,13.0,1,2,9,street_music
4525,196384-9-0-2.wav,196384,1.0,5.0,1,2,9,street_music
4526,196384-9-0-27.wav,196384,13.5,17.5,1,2,9,street_music
4527,196400-6-0-0.wav,196400,0.0,3.139605,1,1,6,gun_shot
4528,196561-3-0-16.wav,196561,8.0,12.0,1,8,3,dog_bark
4529,196561-3-0-29.wav,196561,14.5,18.5,1,8,3,dog_bark
4530,196561-3-0-44.wav,196561,22.0,26.0,1,8,3,dog_bark
4531,196561-3-0-9.wav,196561,4.5,8.5,1,8,3,dog_bark
4532,197073-3-4-3.wav,197073,11.209271,15.209271,1,1,3,dog_bark
4533,197073-3-7-0.wav,197073,29.031106,33.031106,1,1,3,dog_bark
4534,197074-3-0-4.wav,197074,2.0,6.0,1,3,3,dog_bark
4535,197074-3-0-5.wav,197074,2.5,6.5,1,3,3,dog_bark
4536,197074-3-0-6.wav,197074,3.0,7.0,1,3,3,dog_bark
4537,197075-3-1-1.wav,197075,16.753779,20.753779,2,6,3,dog_bark
4538,197075-3-4-1.wav,197075,46.566409,50.566409,2,6,3,dog_bark
4539,197075-3-6-0.wav,197075,63.920301,67.920301,2,6,3,dog_bark
4540,197075-3-7-5.wav,197075,77.031576,81.031576,2,6,3,dog_bark
4541,197080-3-0-1.wav,197080,0.5,4.5,1,7,3,dog_bark
4542,197080-3-0-6.wav,197080,3.0,7.0,1,7,3,dog_bark
4543,197080-3-0-7.wav,197080,3.5,7.5,1,7,3,dog_bark
4544,197080-3-1-0.wav,197080,22.422118,26.422118,1,7,3,dog_bark
4545,197318-6-2-0.wav,197318,4.417532,6.350202,1,1,6,gun_shot
4546,197318-6-3-0.wav,197318,6.801996,8.759765,1,1,6,gun_shot
4547,197318-6-4-0.wav,197318,10.843033,12.800803,1,1,6,gun_shot
4548,197318-6-6-0.wav,197318,16.641044,18.724312,1,1,6,gun_shot
4549,197318-6-9-0.wav,197318,27.659775,29.592446,1,1,6,gun_shot
4550,197320-6-0-0.wav,197320,0.830595,2.88401,1,2,6,gun_shot
4551,197320-6-1-0.wav,197320,2.88401,4.914352,1,2,6,gun_shot
4552,197320-6-10-0.wav,197320,31.631818,34.262035,1,2,6,gun_shot
4553,197320-6-11-0.wav,197320,34.262035,37.284477,1,2,6,gun_shot
4554,197320-6-12-0.wav,197320,37.884351,40.653,1,2,6,gun_shot
4555,197320-6-2-0.wav,197320,4.914352,7.290776,1,2,6,gun_shot
4556,197320-6-3-0.wav,197320,7.290776,9.805633,1,2,6,gun_shot
4557,197320-6-4-0.wav,197320,11.236102,14.097039,1,2,6,gun_shot
4558,197320-6-5-0.wav,197320,14.097039,16.934905,1,2,6,gun_shot
4559,197320-6-6-0.wav,197320,17.142553,19.841986,1,2,6,gun_shot
4560,197320-6-7-0.wav,197320,20.372644,22.77214,1,2,6,gun_shot
4561,197320-6-8-0.wav,197320,22.77214,25.171636,1,2,6,gun_shot
4562,197320-6-9-0.wav,197320,28.078718,30.501286,1,2,6,gun_shot
4563,197554-2-0-23.wav,197554,22.350495,26.350495,1,10,2,children_playing
4564,197554-2-0-26.wav,197554,23.850495,27.850495,1,10,2,children_playing
4565,197554-2-0-28.wav,197554,24.850495,28.850495,1,10,2,children_playing
4566,197554-2-0-3.wav,197554,12.350495,16.350495000000002,1,10,2,children_playing
4567,197554-2-0-60.wav,197554,40.850495,44.850495,1,10,2,children_playing
4568,197554-2-0-69.wav,197554,45.350495,49.350495,1,10,2,children_playing
4569,197554-2-0-74.wav,197554,47.850495,51.850495,1,10,2,children_playing
4570,197554-2-0-82.wav,197554,51.850495,55.850495,1,10,2,children_playing
4571,199261-3-0-0.wav,199261,0.211116,4.211116,1,10,3,dog_bark
4572,199261-3-0-1.wav,199261,0.711116,4.711116,1,10,3,dog_bark
4573,199261-3-0-2.wav,199261,1.211116,5.2111160000000005,1,10,3,dog_bark
4574,199261-3-0-4.wav,199261,2.211116,6.2111160000000005,1,10,3,dog_bark
4575,199769-1-0-0.wav,199769,0.848273,4.848273,1,3,1,car_horn
4576,199769-1-0-1.wav,199769,1.348273,5.348273,1,3,1,car_horn
4577,199769-1-0-10.wav,199769,5.848273,9.848273,1,3,1,car_horn
4578,199769-1-0-11.wav,199769,6.348273,10.348273,1,3,1,car_horn
4579,199769-1-0-12.wav,199769,6.848273,10.848273,1,3,1,car_horn
4580,199769-1-0-13.wav,199769,7.348273,11.348273,1,3,1,car_horn
4581,199769-1-0-14.wav,199769,7.848273,11.848273,1,3,1,car_horn
4582,199769-1-0-15.wav,199769,8.348273,12.348273,1,3,1,car_horn
4583,199769-1-0-16.wav,199769,8.848273,12.848273,1,3,1,car_horn
4584,199769-1-0-17.wav,199769,9.348273,13.348273,1,3,1,car_horn
4585,199769-1-0-18.wav,199769,9.848273,13.848273,1,3,1,car_horn
4586,199769-1-0-2.wav,199769,1.848273,5.848273,1,3,1,car_horn
4587,199769-1-0-3.wav,199769,2.348273,6.348273,1,3,1,car_horn
4588,199769-1-0-4.wav,199769,2.848273,6.848273,1,3,1,car_horn
4589,199769-1-0-5.wav,199769,3.348273,7.348273,1,3,1,car_horn
4590,199769-1-0-6.wav,199769,3.848273,7.848273,1,3,1,car_horn
4591,199769-1-0-7.wav,199769,4.348273,8.348272999999999,1,3,1,car_horn
4592,199769-1-0-8.wav,199769,4.848273,8.848272999999999,1,3,1,car_horn
4593,199769-1-0-9.wav,199769,5.348273,9.348273,1,3,1,car_horn
4594,199929-4-0-0.wav,199929,0.0,2.349659,1,4,4,drilling
4595,199929-4-1-0.wav,199929,3.013303,5.793434,1,4,4,drilling
4596,199929-4-2-0.wav,199929,6.522845,10.050322,1,4,4,drilling
4597,20015-3-0-12.wav,20015,29.26305,33.26305,2,5,3,dog_bark
4598,20015-3-0-14.wav,20015,30.26305,34.26305,2,5,3,dog_bark
4599,20015-3-0-19.wav,20015,32.76305,36.76305,2,5,3,dog_bark
4600,20015-3-0-4.wav,20015,25.26305,29.26305,2,5,3,dog_bark
4601,200161-3-6-0.wav,200161,37.617328,41.617328,1,3,3,dog_bark
4602,200161-3-6-3.wav,200161,39.117328,43.117328,1,3,3,dog_bark
4603,200161-3-6-4.wav,200161,39.617328,43.617328,1,3,3,dog_bark
4604,200786-5-0-0.wav,200786,15.109316,19.109316,1,10,5,engine_idling
4605,200786-5-1-0.wav,200786,110.690351,114.690351,1,10,5,engine_idling
4606,200786-5-1-1.wav,200786,111.190351,115.190351,1,10,5,engine_idling
4607,200786-5-1-2.wav,200786,111.690351,115.690351,1,10,5,engine_idling
4608,200786-5-1-3.wav,200786,112.190351,116.190351,1,10,5,engine_idling
4609,200786-5-1-4.wav,200786,112.690351,116.690351,1,10,5,engine_idling
4610,200786-5-1-5.wav,200786,113.190351,117.190351,1,10,5,engine_idling
4611,201207-3-0-0.wav,201207,0.0,2.083529,1,4,3,dog_bark
4612,201207-3-13-0.wav,201207,62.777647,65.072549,1,4,3,dog_bark
4613,201207-3-21-0.wav,201207,102.48549,105.41451,1,4,3,dog_bark
4614,201207-3-29-0.wav,201207,140.774118,144.774118,1,4,3,dog_bark
4615,201652-5-0-0.wav,201652,0.0,4.0,1,2,5,engine_idling
4616,201652-5-0-1.wav,201652,0.5,4.5,1,2,5,engine_idling
4617,201652-5-0-2.wav,201652,1.0,5.0,1,2,5,engine_idling
4618,201652-5-0-3.wav,201652,1.5,5.5,1,2,5,engine_idling
4619,201652-5-1-0.wav,201652,38.967822,42.967822,1,2,5,engine_idling
4620,201652-5-2-0.wav,201652,71.448515,75.448515,1,2,5,engine_idling
4621,201652-5-2-1.wav,201652,71.948515,75.948515,1,2,5,engine_idling
4622,201652-5-2-2.wav,201652,72.448515,76.448515,1,2,5,engine_idling
4623,201652-5-2-3.wav,201652,72.948515,76.948515,1,2,5,engine_idling
4624,201652-5-2-4.wav,201652,73.448515,77.448515,1,2,5,engine_idling
4625,201652-5-2-5.wav,201652,73.948515,77.948515,1,2,5,engine_idling
4626,201652-5-3-0.wav,201652,124.201485,128.201485,1,2,5,engine_idling
4627,201652-5-3-1.wav,201652,124.701485,128.701485,1,2,5,engine_idling
4628,201652-5-3-2.wav,201652,125.201485,129.201485,1,2,5,engine_idling
4629,201652-5-3-3.wav,201652,125.701485,129.701485,1,2,5,engine_idling
4630,201652-5-3-4.wav,201652,126.201485,130.201485,1,2,5,engine_idling
4631,201652-5-4-0.wav,201652,182.94604,186.94604,1,2,5,engine_idling
4632,201652-5-4-1.wav,201652,183.44604,187.44604,1,2,5,engine_idling
4633,201652-5-4-2.wav,201652,183.94604,187.94604,1,2,5,engine_idling
4634,201652-5-4-3.wav,201652,184.44604,188.44604,1,2,5,engine_idling
4635,201652-5-4-4.wav,201652,184.94604,188.94604,1,2,5,engine_idling
4636,201652-5-4-5.wav,201652,185.44604,189.44604,1,2,5,engine_idling
4637,201652-5-4-6.wav,201652,185.94604,189.94604,1,2,5,engine_idling
4638,201652-5-4-7.wav,201652,186.44604,190.44604,1,2,5,engine_idling
4639,201652-5-4-8.wav,201652,186.94604,190.94604,1,2,5,engine_idling
4640,201652-5-4-9.wav,201652,187.44604,191.44604,1,2,5,engine_idling
4641,201652-5-5-0.wav,201652,258.809406,262.809406,1,2,5,engine_idling
4642,201652-5-5-1.wav,201652,259.309406,263.309406,1,2,5,engine_idling
4643,201652-5-5-2.wav,201652,259.809406,263.809406,1,2,5,engine_idling
4644,201652-5-5-3.wav,201652,260.309406,264.309406,1,2,5,engine_idling
4645,201652-5-5-4.wav,201652,260.809406,264.809406,1,2,5,engine_idling
4646,201652-5-5-5.wav,201652,261.309406,265.309406,1,2,5,engine_idling
4647,201988-5-0-0.wav,201988,1.671607,5.671607,1,7,5,engine_idling
4648,201988-5-0-1.wav,201988,2.171607,6.171607,1,7,5,engine_idling
4649,201988-5-0-10.wav,201988,6.671607,10.671607,1,7,5,engine_idling
4650,201988-5-0-11.wav,201988,7.171607,11.171607,1,7,5,engine_idling
4651,201988-5-0-12.wav,201988,7.671607,11.671607,1,7,5,engine_idling
4652,201988-5-0-13.wav,201988,8.171607,12.171607,1,7,5,engine_idling
4653,201988-5-0-14.wav,201988,8.671607,12.671607,1,7,5,engine_idling
4654,201988-5-0-15.wav,201988,9.171607,13.171607,1,7,5,engine_idling
4655,201988-5-0-16.wav,201988,9.671607,13.671607,1,7,5,engine_idling
4656,201988-5-0-17.wav,201988,10.171607,14.171607,1,7,5,engine_idling
4657,201988-5-0-18.wav,201988,10.671607,14.671607,1,7,5,engine_idling
4658,201988-5-0-19.wav,201988,11.171607,15.171607,1,7,5,engine_idling
4659,201988-5-0-2.wav,201988,2.671607,6.671607,1,7,5,engine_idling
4660,201988-5-0-20.wav,201988,11.671607,15.671607,1,7,5,engine_idling
4661,201988-5-0-21.wav,201988,12.171607,16.171607,1,7,5,engine_idling
4662,201988-5-0-22.wav,201988,12.671607,16.671607,1,7,5,engine_idling
4663,201988-5-0-3.wav,201988,3.171607,7.171607,1,7,5,engine_idling
4664,201988-5-0-4.wav,201988,3.671607,7.671607,1,7,5,engine_idling
4665,201988-5-0-5.wav,201988,4.171607,8.171607,1,7,5,engine_idling
4666,201988-5-0-6.wav,201988,4.671607,8.671607,1,7,5,engine_idling
4667,201988-5-0-7.wav,201988,5.171607,9.171607,1,7,5,engine_idling
4668,201988-5-0-8.wav,201988,5.671607,9.671607,1,7,5,engine_idling
4669,201988-5-0-9.wav,201988,6.171607,10.171607,1,7,5,engine_idling
4670,201988-5-1-0.wav,201988,53.567401,56.302757,1,7,5,engine_idling
4671,202334-9-0-105.wav,202334,52.5,56.5,1,10,9,street_music
4672,202334-9-0-106.wav,202334,53.0,57.0,1,10,9,street_music
4673,202334-9-0-137.wav,202334,68.5,72.5,1,10,9,street_music
4674,202334-9-0-202.wav,202334,101.0,105.0,1,10,9,street_music
4675,202334-9-0-63.wav,202334,31.5,35.5,1,10,9,street_music
4676,202334-9-0-88.wav,202334,44.0,48.0,1,10,9,street_music
4677,202516-0-0-0.wav,202516,0.0,4.0,1,7,0,air_conditioner
4678,202516-0-0-1.wav,202516,0.5,4.5,1,7,0,air_conditioner
4679,202516-0-0-10.wav,202516,5.0,9.0,1,7,0,air_conditioner
4680,202516-0-0-11.wav,202516,5.5,9.5,1,7,0,air_conditioner
4681,202516-0-0-2.wav,202516,1.0,5.0,1,7,0,air_conditioner
4682,202516-0-0-3.wav,202516,1.5,5.5,1,7,0,air_conditioner
4683,202516-0-0-4.wav,202516,2.0,6.0,1,7,0,air_conditioner
4684,202516-0-0-5.wav,202516,2.5,6.5,1,7,0,air_conditioner
4685,202516-0-0-6.wav,202516,3.0,7.0,1,7,0,air_conditioner
4686,202516-0-0-7.wav,202516,3.5,7.5,1,7,0,air_conditioner
4687,202516-0-0-8.wav,202516,4.0,8.0,1,7,0,air_conditioner
4688,202516-0-0-9.wav,202516,4.5,8.5,1,7,0,air_conditioner
4689,202517-0-0-0.wav,202517,0.0,4.0,1,4,0,air_conditioner
4690,20285-3-0-0.wav,20285,1.940273,5.940273,1,5,3,dog_bark
4691,20285-3-1-0.wav,20285,8.837448,12.837448,1,5,3,dog_bark
4692,20285-3-1-1.wav,20285,9.337448,13.337448,1,5,3,dog_bark
4693,203356-3-0-0.wav,203356,37.465647,41.465647,2,1,3,dog_bark
4694,203356-3-0-1.wav,203356,37.965647,41.965647,2,1,3,dog_bark
4695,203356-3-0-2.wav,203356,38.465647,42.465647,2,1,3,dog_bark
4696,203356-3-0-3.wav,203356,38.965647,42.965647,2,1,3,dog_bark
4697,203424-9-0-15.wav,203424,7.5,11.5,1,10,9,street_music
4698,203424-9-0-18.wav,203424,9.0,13.0,1,10,9,street_music
4699,203424-9-0-26.wav,203424,13.0,17.0,1,10,9,street_music
4700,203424-9-0-34.wav,203424,17.0,21.0,1,10,9,street_music
4701,203424-9-0-4.wav,203424,2.0,6.0,1,10,9,street_music
4702,203424-9-0-46.wav,203424,23.0,27.0,1,10,9,street_music
4703,203440-3-0-0.wav,203440,23.509202,27.509202,2,1,3,dog_bark
4704,203440-3-0-1.wav,203440,24.009202,28.009202,2,1,3,dog_bark
4705,203440-3-0-5.wav,203440,26.009202,30.009202,2,1,3,dog_bark
4706,203440-3-0-6.wav,203440,26.509202,30.509202,2,1,3,dog_bark
4707,203516-3-0-0.wav,203516,7.554407,9.492609,2,5,3,dog_bark
4708,203654-9-0-15.wav,203654,7.5,11.5,2,5,9,street_music
4709,203654-9-0-28.wav,203654,14.0,18.0,2,5,9,street_music
4710,203654-9-0-39.wav,203654,19.5,23.5,2,5,9,street_music
4711,203654-9-0-42.wav,203654,21.0,25.0,2,5,9,street_music
4712,203654-9-0-60.wav,203654,30.0,34.0,2,5,9,street_music
4713,203654-9-0-8.wav,203654,4.0,8.0,2,5,9,street_music
4714,203913-8-0-0.wav,203913,0.0,4.0,1,5,8,siren
4715,203913-8-0-1.wav,203913,0.5,4.5,1,5,8,siren
4716,203913-8-0-10.wav,203913,5.0,9.0,1,5,8,siren
4717,203913-8-0-11.wav,203913,5.5,9.5,1,5,8,siren
4718,203913-8-0-12.wav,203913,6.0,10.0,1,5,8,siren
4719,203913-8-0-2.wav,203913,1.0,5.0,1,5,8,siren
4720,203913-8-0-3.wav,203913,1.5,5.5,1,5,8,siren
4721,203913-8-0-4.wav,203913,2.0,6.0,1,5,8,siren
4722,203913-8-0-5.wav,203913,2.5,6.5,1,5,8,siren
4723,203913-8-0-6.wav,203913,3.0,7.0,1,5,8,siren
4724,203913-8-0-7.wav,203913,3.5,7.5,1,5,8,siren
4725,203913-8-0-8.wav,203913,4.0,8.0,1,5,8,siren
4726,203913-8-0-9.wav,203913,4.5,8.5,1,5,8,siren
4727,203913-8-1-0.wav,203913,42.137646,46.137646,2,5,8,siren
4728,203913-8-1-1.wav,203913,42.637646,46.637646,2,5,8,siren
4729,203913-8-1-2.wav,203913,43.137646,47.137646,2,5,8,siren
4730,203913-8-1-3.wav,203913,43.637646,47.637646,2,5,8,siren
4731,203913-8-1-4.wav,203913,44.137646,48.137646,2,5,8,siren
4732,203913-8-1-5.wav,203913,44.637646,48.637646,2,5,8,siren
4733,203929-7-1-0.wav,203929,34.862871,38.862871,2,2,7,jackhammer
4734,203929-7-1-1.wav,203929,35.362871,39.362871,2,2,7,jackhammer
4735,203929-7-1-2.wav,203929,35.862871,39.862871,2,2,7,jackhammer
4736,203929-7-1-3.wav,203929,36.362871,40.362871,2,2,7,jackhammer
4737,203929-7-1-6.wav,203929,37.862871,41.862871,2,2,7,jackhammer
4738,203929-7-1-7.wav,203929,38.362871,42.362871,2,2,7,jackhammer
4739,203929-7-1-8.wav,203929,38.862871,42.862871,2,2,7,jackhammer
4740,203929-7-10-0.wav,203929,511.592356,515.592356,2,2,7,jackhammer
4741,203929-7-10-1.wav,203929,512.092356,516.092356,2,2,7,jackhammer
4742,203929-7-10-2.wav,203929,512.592356,516.592356,2,2,7,jackhammer
4743,203929-7-2-0.wav,203929,80.265679,84.265679,2,2,7,jackhammer
4744,203929-7-2-11.wav,203929,85.765679,89.765679,2,2,7,jackhammer
4745,203929-7-2-2.wav,203929,81.265679,85.265679,2,2,7,jackhammer
4746,203929-7-2-3.wav,203929,81.765679,85.765679,2,2,7,jackhammer
4747,203929-7-2-5.wav,203929,82.765679,86.765679,2,2,7,jackhammer
4748,203929-7-2-6.wav,203929,83.265679,87.265679,2,2,7,jackhammer
4749,203929-7-2-8.wav,203929,84.265679,88.265679,2,2,7,jackhammer
4750,203929-7-2-9.wav,203929,84.765679,88.765679,2,2,7,jackhammer
4751,203929-7-3-1.wav,203929,110.763963,114.763963,2,2,7,jackhammer
4752,203929-7-3-10.wav,203929,115.263963,119.263963,2,2,7,jackhammer
4753,203929-7-3-2.wav,203929,111.263963,115.263963,2,2,7,jackhammer
4754,203929-7-3-3.wav,203929,111.763963,115.763963,2,2,7,jackhammer
4755,203929-7-3-5.wav,203929,112.763963,116.763963,2,2,7,jackhammer
4756,203929-7-3-9.wav,203929,114.763963,118.763963,2,2,7,jackhammer
4757,203929-7-4-0.wav,203929,139.451482,143.451482,2,2,7,jackhammer
4758,203929-7-4-1.wav,203929,139.951482,143.951482,2,2,7,jackhammer
4759,203929-7-4-10.wav,203929,144.451482,148.451482,2,2,7,jackhammer
4760,203929-7-4-11.wav,203929,144.951482,148.951482,2,2,7,jackhammer
4761,203929-7-4-12.wav,203929,145.451482,149.451482,2,2,7,jackhammer
4762,203929-7-4-2.wav,203929,140.451482,144.451482,2,2,7,jackhammer
4763,203929-7-4-4.wav,203929,141.451482,145.451482,2,2,7,jackhammer
4764,203929-7-4-6.wav,203929,142.451482,146.451482,2,2,7,jackhammer
4765,203929-7-4-7.wav,203929,142.951482,146.951482,2,2,7,jackhammer
4766,203929-7-4-8.wav,203929,143.451482,147.451482,2,2,7,jackhammer
4767,203929-7-5-0.wav,203929,171.882059,175.882059,2,2,7,jackhammer
4768,203929-7-5-1.wav,203929,172.382059,176.382059,2,2,7,jackhammer
4769,203929-7-5-10.wav,203929,176.882059,180.882059,2,2,7,jackhammer
4770,203929-7-5-11.wav,203929,177.382059,181.382059,2,2,7,jackhammer
4771,203929-7-5-6.wav,203929,174.882059,178.882059,2,2,7,jackhammer
4772,203929-7-5-7.wav,203929,175.382059,179.382059,2,2,7,jackhammer
4773,203929-7-6-1.wav,203929,209.271841,213.271841,2,2,7,jackhammer
4774,203929-7-6-10.wav,203929,213.771841,217.771841,2,2,7,jackhammer
4775,203929-7-6-11.wav,203929,214.271841,218.271841,2,2,7,jackhammer
4776,203929-7-6-2.wav,203929,209.771841,213.771841,2,2,7,jackhammer
4777,203929-7-6-3.wav,203929,210.271841,214.271841,2,2,7,jackhammer
4778,203929-7-6-8.wav,203929,212.771841,216.771841,2,2,7,jackhammer
4779,203929-7-6-9.wav,203929,213.271841,217.271841,2,2,7,jackhammer
4780,203929-7-7-0.wav,203929,300.388222,304.388222,2,2,7,jackhammer
4781,203929-7-7-10.wav,203929,305.388222,309.388222,2,2,7,jackhammer
4782,203929-7-7-12.wav,203929,306.388222,310.388222,2,2,7,jackhammer
4783,203929-7-7-13.wav,203929,306.888222,310.888222,2,2,7,jackhammer
4784,203929-7-7-14.wav,203929,307.388222,311.388222,2,2,7,jackhammer
4785,203929-7-7-15.wav,203929,307.888222,311.888222,2,2,7,jackhammer
4786,203929-7-7-16.wav,203929,308.388222,312.388222,2,2,7,jackhammer
4787,203929-7-7-2.wav,203929,301.388222,305.388222,2,2,7,jackhammer
4788,203929-7-7-3.wav,203929,301.888222,305.888222,2,2,7,jackhammer
4789,203929-7-7-4.wav,203929,302.388222,306.388222,2,2,7,jackhammer
4790,203929-7-7-9.wav,203929,304.888222,308.888222,2,2,7,jackhammer
4791,203929-7-8-0.wav,203929,347.007176,351.007176,2,2,7,jackhammer
4792,203929-7-9-0.wav,203929,355.520203,359.520203,2,2,7,jackhammer
4793,203929-7-9-11.wav,203929,361.020203,365.020203,2,2,7,jackhammer
4794,203929-7-9-12.wav,203929,361.520203,365.520203,2,2,7,jackhammer
4795,203929-7-9-15.wav,203929,363.020203,367.020203,2,2,7,jackhammer
4796,203929-7-9-17.wav,203929,364.020203,368.020203,2,2,7,jackhammer
4797,203929-7-9-18.wav,203929,364.520203,368.520203,2,2,7,jackhammer
4798,203929-7-9-19.wav,203929,365.020203,369.020203,2,2,7,jackhammer
4799,203929-7-9-20.wav,203929,365.520203,369.520203,2,2,7,jackhammer
4800,203929-7-9-24.wav,203929,367.520203,371.520203,2,2,7,jackhammer
4801,203929-7-9-4.wav,203929,357.520203,361.520203,2,2,7,jackhammer
4802,203929-7-9-6.wav,203929,358.520203,362.520203,2,2,7,jackhammer
4803,203929-7-9-8.wav,203929,359.520203,363.520203,2,2,7,jackhammer
4804,203929-7-9-9.wav,203929,360.020203,364.020203,2,2,7,jackhammer
4805,203962-5-0-0.wav,203962,0.0,4.0,1,5,5,engine_idling
4806,203962-5-0-1.wav,203962,0.5,4.5,1,5,5,engine_idling
4807,204067-2-0-1.wav,204067,0.5,4.5,1,9,2,children_playing
4808,204067-2-0-20.wav,204067,10.0,14.0,1,9,2,children_playing
4809,204067-2-0-29.wav,204067,14.5,18.5,1,9,2,children_playing
4810,204067-2-0-3.wav,204067,1.5,5.5,1,9,2,children_playing
4811,204067-2-0-30.wav,204067,15.0,19.0,1,9,2,children_playing
